I_data_lower,Q_data_lower,I_data_upper,Q_data_upper
0.7176471,0.62352943,0.68235296,0.7294118
0.7294118,0.6392157,0.6745098,0.7294118
0.7372549,0.6509804,0.6627451,0.73333335
0.74509805,0.6666667,0.6509804,0.7294118
0.74509805,0.68235296,0.6392157,0.7254902
0.74509805,0.69803923,0.6313726,0.7254902
0.7411765,0.7137255,0.61960787,0.72156864
0.7372549,0.7254902,0.6117647,0.7176471
0.7294118,0.7372549,0.6,0.7137255
0.7176471,0.7490196,0.5921569,0.70980394
0.7058824,0.7529412,0.5882353,0.7058824
0.69411767,0.7607843,0.5803922,0.69803923
0.68235296,0.7647059,0.57254905,0.69411767
0.6666667,0.7647059,0.5686275,0.68235296
0.654902,0.7607843,0.56078434,0.6745098
0.64705884,0.7529412,0.5568628,0.6666667
0.63529414,0.74509805,0.5568628,0.65882355
0.627451,0.7372549,0.5529412,0.64705884
0.61960787,0.7254902,0.5568628,0.6431373
0.6117647,0.7137255,0.5529412,0.6313726
0.6117647,0.7019608,0.56078434,0.627451
0.6117647,0.6901961,0.5647059,0.6156863
0.6117647,0.6745098,0.5686275,0.6117647
0.6156863,0.6627451,0.5764706,0.60784316
0.61960787,0.6509804,0.5882353,0.60784316
0.627451,0.6392157,0.6,0.6117647
0.63529414,0.627451,0.60784316,0.60784316
0.6509804,0.61960787,0.61960787,0.60784316
0.6627451,0.61960787,0.6313726,0.6117647
0.67058825,0.6117647,0.6431373,0.6156863
0.68235296,0.6117647,0.6509804,0.62352943
0.69411767,0.6117647,0.6627451,0.6313726
0.7058824,0.6156863,0.6745098,0.6431373
0.7176471,0.61960787,0.6862745,0.6509804
0.7254902,0.627451,0.6901961,0.6627451
0.73333335,0.63529414,0.7019608,0.6745098
0.7411765,0.6431373,0.7137255,0.6901961
0.74509805,0.654902,0.7176471,0.7019608
0.74509805,0.6627451,0.72156864,0.7176471
0.7490196,0.6745098,0.7254902,0.73333335
0.74509805,0.6862745,0.7294118,0.7529412
0.74509805,0.69803923,0.7294118,0.76862746
0.7411765,0.7058824,0.73333335,0.7882353
0.73333335,0.7176471,0.7254902,0.8039216
0.7254902,0.7254902,0.72156864,0.8235294
0.7176471,0.7294118,0.70980394,0.8352941
0.70980394,0.7372549,0.69803923,0.84705883
0.69803923,0.7411765,0.6901961,0.85490197
0.6862745,0.74509805,0.6784314,0.87058824
0.6745098,0.7490196,0.6666667,0.8745098
0.6627451,0.74509805,0.6509804,0.8784314
0.6509804,0.74509805,0.6392157,0.8784314
0.6392157,0.7411765,0.62352943,0.8745098
0.627451,0.7372549,0.6117647,0.87058824
0.61960787,0.7294118,0.6039216,0.8666667
0.6117647,0.72156864,0.5921569,0.85490197
0.6039216,0.7137255,0.5803922,0.84705883
0.59607846,0.7058824,0.57254905,0.8392157
0.5921569,0.69411767,0.5647059,0.827451
0.5882353,0.6862745,0.5647059,0.81960785
0.58431375,0.6745098,0.5529412,0.8039216
0.58431375,0.6627451,0.5529412,0.7921569
0.58431375,0.654902,0.5529412,0.78039217
0.5882353,0.6431373,0.54901963,0.7647059
0.5882353,0.63529414,0.54901963,0.74509805
0.5882353,0.627451,0.5529412,0.73333335
0.5921569,0.61960787,0.56078434,0.7176471
0.6,0.6117647,0.5647059,0.7019608
0.6039216,0.60784316,0.57254905,0.6862745
0.60784316,0.6,0.5803922,0.6784314
0.6117647,0.6,0.59607846,0.67058825
0.61960787,0.59607846,0.60784316,0.6666667
0.62352943,0.5921569,0.61960787,0.65882355
0.627451,0.5921569,0.6313726,0.65882355
0.6313726,0.5921569,0.63529414,0.654902
0.63529414,0.5921569,0.6431373,0.65882355
0.6392157,0.59607846,0.6509804,0.6627451
0.6431373,0.6,0.654902,0.6666667
0.6431373,0.6,0.65882355,0.67058825
0.64705884,0.6039216,0.6627451,0.6784314
0.64705884,0.60784316,0.6627451,0.6862745
0.64705884,0.60784316,0.6627451,0.6901961
0.6509804,0.6117647,0.65882355,0.69411767
0.64705884,0.6117647,0.65882355,0.7019608
0.64705884,0.6156863,0.654902,0.70980394
0.64705884,0.61960787,0.6509804,0.70980394
0.6431373,0.61960787,0.6431373,0.7137255
0.6431373,0.61960787,0.6431373,0.7176471
0.6431373,0.61960787,0.63529414,0.72156864
0.6392157,0.61960787,0.627451,0.72156864
0.63529414,0.61960787,0.61960787,0.72156864
0.63529414,0.61960787,0.6117647,0.72156864
0.63529414,0.61960787,0.6,0.7176471
0.63529414,0.61960787,0.6,0.7137255
0.6313726,0.6156863,0.5921569,0.70980394
0.6313726,0.6156863,0.5803922,0.69803923
0.6313726,0.6156863,0.5764706,0.6862745
0.63529414,0.6117647,0.57254905,0.6745098
0.6392157,0.6117647,0.57254905,0.6627451
0.6392157,0.6117647,0.57254905,0.6509804
0.6431373,0.6117647,0.5764706,0.6431373
0.6431373,0.6117647,0.5764706,0.6313726
0.64705884,0.6117647,0.58431375,0.62352943
0.64705884,0.6117647,0.58431375,0.6117647
0.6509804,0.6117647,0.5921569,0.6
0.6509804,0.6117647,0.6,0.5921569
0.654902,0.6156863,0.6039216,0.58431375
0.65882355,0.61960787,0.6117647,0.5764706
0.65882355,0.61960787,0.6156863,0.5647059
0.6627451,0.62352943,0.627451,0.56078434
0.6627451,0.62352943,0.63529414,0.54901963
0.6666667,0.6313726,0.64705884,0.54509807
0.6627451,0.6313726,0.65882355,0.5411765
0.6666667,0.6392157,0.6666667,0.5372549
0.6666667,0.6431373,0.6784314,0.5372549
0.6627451,0.64705884,0.6901961,0.5411765
0.6627451,0.6509804,0.69803923,0.54901963
0.65882355,0.654902,0.69803923,0.54901963
0.65882355,0.65882355,0.7058824,0.5568628
0.654902,0.6627451,0.7058824,0.56078434
0.654902,0.6666667,0.7058824,0.5686275
0.6509804,0.67058825,0.7019608,0.5686275
0.6431373,0.6745098,0.7019608,0.57254905
0.6431373,0.6745098,0.69803923,0.57254905
0.63529414,0.6784314,0.69411767,0.57254905
0.6313726,0.6784314,0.6901961,0.5686275
0.627451,0.6784314,0.6862745,0.5647059
0.62352943,0.6784314,0.68235296,0.56078434
0.61960787,0.6784314,0.6784314,0.54901963
0.6117647,0.6784314,0.6784314,0.5411765
0.60784316,0.6784314,0.68235296,0.5372549
0.6039216,0.6745098,0.68235296,0.5254902
0.6,0.6745098,0.68235296,0.5137255
0.6,0.67058825,0.6862745,0.5019608
0.59607846,0.6666667,0.69411767,0.49411765
0.5921569,0.6627451,0.69803923,0.48235294
0.5921569,0.65882355,0.70980394,0.47058824
0.5882353,0.654902,0.72156864,0.4627451
0.5882353,0.654902,0.73333335,0.45490196
0.58431375,0.6509804,0.7529412,0.4509804
0.58431375,0.64705884,0.7647059,0.4509804
0.5803922,0.6431373,0.78039217,0.4509804
0.5803922,0.6392157,0.7921569,0.4509804
0.5764706,0.63529414,0.8039216,0.45490196
0.57254905,0.6313726,0.81960785,0.46666667
0.57254905,0.62352943,0.83137256,0.4745098
0.57254905,0.61960787,0.8352941,0.48235294
0.57254905,0.6117647,0.8509804,0.49411765
0.5686275,0.6039216,0.85490197,0.5058824
0.57254905,0.6,0.8627451,0.52156866
0.57254905,0.5921569,0.8666667,0.5372549
0.5764706,0.58431375,0.87058824,0.5568628
0.5803922,0.5764706,0.87058824,0.57254905
0.5882353,0.5686275,0.8666667,0.5882353
0.5921569,0.5647059,0.8627451,0.6039216
0.6,0.5568628,0.85490197,0.62352943
0.6039216,0.5529412,0.84705883,0.6392157
0.6117647,0.54901963,0.8352941,0.6509804
0.61960787,0.54509807,0.81960785,0.6627451
0.6313726,0.54509807,0.8039216,0.67058825
0.6392157,0.5411765,0.7882353,0.6784314
0.64705884,0.5411765,0.7764706,0.68235296
0.65882355,0.5411765,0.75686276,0.68235296
0.6666667,0.54509807,0.74509805,0.68235296
0.6784314,0.54901963,0.73333335,0.68235296
0.6862745,0.5529412,0.72156864,0.6784314
0.69803923,0.5568628,0.70980394,0.6745098
0.7058824,0.5647059,0.69803923,0.6627451
0.70980394,0.57254905,0.69411767,0.65882355
0.7176471,0.58431375,0.68235296,0.6509804
0.72156864,0.5921569,0.6784314,0.6392157
0.7254902,0.6039216,0.6745098,0.6313726
0.7294118,0.6156863,0.6784314,0.627451
0.7294118,0.627451,0.6784314,0.6117647
0.7294118,0.6392157,0.68235296,0.60784316
0.7254902,0.6509804,0.6901961,0.6039216
0.72156864,0.6627451,0.69411767,0.59607846
0.7137255,0.6745098,0.7058824,0.59607846
0.70980394,0.68235296,0.7137255,0.59607846
0.69803923,0.6901961,0.72156864,0.6
0.6901961,0.69803923,0.73333335,0.6039216
0.6784314,0.7019608,0.7411765,0.6156863
0.6666667,0.7058824,0.7490196,0.62352943
0.65882355,0.7058824,0.7490196,0.6313726
0.6509804,0.7058824,0.7529412,0.6431373
0.6431373,0.7019608,0.75686276,0.65882355
0.63529414,0.69803923,0.75686276,0.6666667
0.627451,0.6901961,0.7529412,0.6784314
0.62352943,0.6862745,0.7529412,0.6901961
0.61960787,0.6784314,0.7490196,0.7058824
0.61960787,0.67058825,0.74509805,0.7137255
0.61960787,0.6666667,0.7372549,0.7254902
0.61960787,0.65882355,0.7294118,0.7372549
0.627451,0.6509804,0.72156864,0.74509805
0.6313726,0.64705884,0.70980394,0.7529412
0.63529414,0.6431373,0.69411767,0.75686276
0.6431373,0.6431373,0.6862745,0.7607843
0.6509804,0.6431373,0.6784314,0.7647059
0.654902,0.6431373,0.6666667,0.7647059
0.6627451,0.64705884,0.654902,0.75686276
0.67058825,0.6509804,0.6509804,0.7529412
0.6745098,0.65882355,0.6431373,0.7490196
0.6784314,0.6666667,0.6431373,0.7490196
0.68235296,0.6745098,0.63529414,0.7372549
0.6862745,0.6862745,0.6313726,0.73333335
0.68235296,0.69803923,0.627451,0.7294118
0.68235296,0.7058824,0.627451,0.72156864
0.6784314,0.7176471,0.6313726,0.7176471
0.67058825,0.7254902,0.6313726,0.70980394
0.6627451,0.73333335,0.6313726,0.69803923
0.654902,0.74509805,0.6392157,0.69411767
0.64705884,0.7490196,0.6431373,0.6862745
0.63529414,0.7529412,0.654902,0.6862745
0.61960787,0.75686276,0.65882355,0.68235296
0.6117647,0.7607843,0.6666667,0.6862745
0.6,0.75686276,0.6784314,0.6901961
0.5882353,0.75686276,0.68235296,0.69411767
0.5764706,0.7529412,0.6862745,0.7058824
0.5647059,0.74509805,0.6901961,0.7137255
0.5529412,0.73333335,0.6901961,0.7254902
0.54509807,0.72156864,0.6862745,0.73333335
0.5411765,0.7137255,0.6862745,0.74509805
0.5372549,0.69803923,0.6745098,0.74509805
0.53333336,0.68235296,0.67058825,0.7529412
0.53333336,0.6666667,0.6627451,0.75686276
0.53333336,0.654902,0.65882355,0.7607843
0.5372549,0.6392157,0.64705884,0.7607843
0.54509807,0.627451,0.6431373,0.7607843
0.5529412,0.61960787,0.63529414,0.7607843
0.56078434,0.60784316,0.627451,0.7647059
0.57254905,0.6,0.61960787,0.75686276
0.5803922,0.5921569,0.6156863,0.7607843
0.5921569,0.5882353,0.60784316,0.75686276
0.6039216,0.5882353,0.6,0.7490196
0.6117647,0.5882353,0.59607846,0.74509805
0.61960787,0.58431375,0.5882353,0.73333335
0.627451,0.5882353,0.5882353,0.7254902
0.63529414,0.5882353,0.5882353,0.7176471
0.6431373,0.5921569,0.58431375,0.70980394
0.64705884,0.5921569,0.5921569,0.7058824
0.6509804,0.59607846,0.5882353,0.69803923
0.654902,0.6,0.5921569,0.69411767
0.65882355,0.6039216,0.59607846,0.69411767
0.6627451,0.6039216,0.6,0.69411767
0.6666667,0.60784316,0.6,0.69411767
0.6666667,0.60784316,0.6,0.69411767
0.67058825,0.6117647,0.6,0.69411767
0.6745098,0.6156863,0.59607846,0.69411767
0.6745098,0.61960787,0.59607846,0.69411767
0.6745098,0.61960787,0.59607846,0.69803923
0.6745098,0.62352943,0.5921569,0.69803923
0.6745098,0.62352943,0.5882353,0.69803923
0.6784314,0.61960787,0.5803922,0.69803923
0.6784314,0.62352943,0.5764706,0.69803923
0.6784314,0.61960787,0.57254905,0.69803923
0.68235296,0.61960787,0.5647059,0.69411767
0.68235296,0.61960787,0.5529412,0.6901961
0.6862745,0.61960787,0.54901963,0.68235296
0.6901961,0.61960787,0.5411765,0.6784314
0.69411767,0.61960787,0.5372549,0.6745098
0.69803923,0.61960787,0.5294118,0.6627451
0.7019608,0.61960787,0.5254902,0.6509804
0.7058824,0.62352943,0.52156866,0.6392157
0.70980394,0.62352943,0.52156866,0.627451
0.7137255,0.627451,0.52156866,0.6117647
0.7176471,0.6313726,0.52156866,0.6
0.72156864,0.6313726,0.5294118,0.5882353
0.7254902,0.63529414,0.5372549,0.57254905
0.7294118,0.6392157,0.54509807,0.5647059
0.7294118,0.64705884,0.5529412,0.5529412
0.73333335,0.6509804,0.56078434,0.5411765
0.7372549,0.654902,0.57254905,0.53333336
0.7372549,0.65882355,0.5921569,0.5294118
0.7411765,0.6666667,0.60784316,0.5254902
0.7372549,0.6745098,0.61960787,0.5176471
0.7411765,0.6784314,0.63529414,0.52156866
0.7372549,0.6862745,0.6509804,0.52156866
0.7372549,0.6901961,0.6627451,0.5254902
0.73333335,0.69803923,0.68235296,0.5372549
0.73333335,0.7058824,0.69411767,0.54509807
0.7294118,0.70980394,0.7058824,0.5568628
0.72156864,0.7176471,0.7176471,0.57254905
0.7176471,0.7254902,0.72156864,0.58431375
0.7137255,0.7294118,0.7294118,0.6
0.7019608,0.7294118,0.73333335,0.61960787
0.69411767,0.73333335,0.7372549,0.63529414
0.6862745,0.73333335,0.73333335,0.6509804
0.6784314,0.73333335,0.7294118,0.6666667
0.67058825,0.73333335,0.7254902,0.6862745
0.6666667,0.7294118,0.7176471,0.69803923
0.6627451,0.72156864,0.7058824,0.7137255
0.654902,0.72156864,0.69411767,0.7254902
0.6509804,0.7137255,0.6862745,0.7411765
0.6509804,0.70980394,0.67058825,0.7490196
0.64705884,0.7058824,0.654902,0.7529412
0.64705884,0.7019608,0.6392157,0.75686276
0.6431373,0.69411767,0.627451,0.7607843
0.6431373,0.6901961,0.6117647,0.75686276
0.6431373,0.6862745,0.6039216,0.75686276
0.6431373,0.68235296,0.5882353,0.7529412
0.6431373,0.68235296,0.57254905,0.74509805
0.6431373,0.6784314,0.5647059,0.7411765
0.6431373,0.6745098,0.5568628,0.7294118
0.6431373,0.6745098,0.5529412,0.72156864
0.6431373,0.6745098,0.54901963,0.7137255
0.6431373,0.6745098,0.5411765,0.69803923
0.6431373,0.67058825,0.5411765,0.6862745
0.6392157,0.67058825,0.5411765,0.6784314
0.63529414,0.67058825,0.54509807,0.6745098
0.6313726,0.6666667,0.54901963,0.6627451
0.627451,0.6627451,0.54901963,0.654902
0.62352943,0.6627451,0.5529412,0.6509804
0.6156863,0.654902,0.56078434,0.64705884
0.6117647,0.6431373,0.5686275,0.64705884
0.60784316,0.63529414,0.5686275,0.6431373
0.6039216,0.61960787,0.5803922,0.6431373
0.6039216,0.6117647,0.58431375,0.6431373
0.6,0.59607846,0.5882353,0.6431373
0.6039216,0.5803922,0.5921569,0.64705884
0.60784316,0.5647059,0.5921569,0.64705884
0.6156863,0.54509807,0.59607846,0.6509804
0.62352943,0.53333336,0.6,0.65882355
0.6392157,0.5137255,0.6,0.65882355
0.6509804,0.5019608,0.59607846,0.6666667
0.67058825,0.49019608,0.6,0.6745098
0.6901961,0.47843137,0.5921569,0.6745098
0.7137255,0.47058824,0.5882353,0.6745098
0.7372549,0.46666667,0.5882353,0.6784314
0.7607843,0.47058824,0.58431375,0.68235296
0.7882353,0.4745098,0.5764706,0.6784314
0.8117647,0.4862745,0.5686275,0.6745098
0.8352941,0.49411765,0.5686275,0.6745098
0.85490197,0.5137255,0.5647059,0.6666667
0.8745098,0.5372549,0.56078434,0.6627451
0.8901961,0.56078434,0.56078434,0.65882355
0.90588236,0.59607846,0.56078434,0.6509804
