I_data_lower,Q_data_lower,I_data_upper,Q_data_upper
0.6431373,0.7019608,0.81960785,0.59607846
0.654902,0.7019608,0.79607844,0.5921569
0.6627451,0.7058824,0.7647059,0.5921569
0.6745098,0.7019608,0.7372549,0.6
0.68235296,0.69803923,0.7137255,0.6156863
0.6901961,0.6901961,0.6901961,0.63529414
0.69411767,0.6862745,0.6745098,0.6627451
0.69803923,0.6784314,0.65882355,0.6862745
0.7019608,0.67058825,0.654902,0.7176471
0.7019608,0.6627451,0.654902,0.74509805
0.69803923,0.654902,0.6666667,0.76862746
0.69411767,0.6509804,0.6784314,0.7882353
0.6901961,0.64705884,0.69803923,0.80784315
0.6862745,0.6431373,0.7137255,0.8117647
0.68235296,0.6431373,0.73333335,0.8156863
0.6745098,0.6431373,0.7529412,0.80784315
0.6745098,0.64705884,0.77254903,0.8
0.67058825,0.6509804,0.7882353,0.7882353
0.6666667,0.6509804,0.7921569,0.76862746
0.6666667,0.654902,0.79607844,0.7529412
0.6666667,0.654902,0.7882353,0.7294118
0.67058825,0.65882355,0.7764706,0.7176471
0.67058825,0.65882355,0.75686276,0.7058824
0.67058825,0.65882355,0.7372549,0.69803923
0.6745098,0.65882355,0.7137255,0.7019608
0.6745098,0.654902,0.6901961,0.7137255
0.6745098,0.654902,0.65882355,0.72156864
0.67058825,0.6509804,0.6392157,0.7490196
0.67058825,0.6509804,0.61960787,0.7764706
0.6666667,0.6509804,0.6156863,0.8117647
0.6627451,0.6509804,0.6117647,0.84705883
0.65882355,0.6509804,0.6156863,0.8862745
0.654902,0.654902,0.627451,0.92156863
0.6509804,0.65882355,0.64705884,0.94509804
0.64705884,0.6627451,0.6784314,0.972549
0.64705884,0.67058825,0.7176471,0.99215686
0.64705884,0.6784314,0.75686276,1.0
0.6509804,0.6862745,0.79607844,0.99607843
0.654902,0.69411767,0.84705883,0.9882353
0.6627451,0.69803923,0.8862745,0.96862745
0.6745098,0.7019608,0.92156863,0.9372549
0.6862745,0.7019608,0.9529412,0.8980392
0.69411767,0.7019608,0.98039216,0.85882354
0.7058824,0.69411767,0.99215686,0.8117647
0.7176471,0.6862745,1.0,0.7607843
0.7254902,0.6745098,1.0,0.7137255
0.73333335,0.6627451,0.9882353,0.6666667
0.7372549,0.6431373,0.96862745,0.62352943
0.7372549,0.627451,0.9411765,0.5882353
0.73333335,0.6117647,0.9137255,0.56078434
0.7254902,0.59607846,0.8745098,0.53333336
0.7137255,0.5803922,0.8392157,0.52156866
0.69803923,0.57254905,0.79607844,0.5137255
0.6784314,0.5647059,0.7490196,0.5137255
0.65882355,0.56078434,0.70980394,0.52156866
0.6392157,0.5647059,0.67058825,0.5372549
0.61960787,0.57254905,0.63529414,0.56078434
0.6,0.58431375,0.6039216,0.5882353
0.58431375,0.6039216,0.5764706,0.61960787
0.57254905,0.61960787,0.5568628,0.6509804
0.5647059,0.64705884,0.5372549,0.6862745
0.56078434,0.6666667,0.5254902,0.72156864
0.5647059,0.69411767,0.52156866,0.75686276
0.57254905,0.7176471,0.5254902,0.7921569
0.5882353,0.7372549,0.5294118,0.8235294
0.6039216,0.7529412,0.54509807,0.85882354
0.62352943,0.7647059,0.56078434,0.8862745
0.64705884,0.77254903,0.5764706,0.90588236
0.67058825,0.77254903,0.6,0.9254902
0.69411767,0.76862746,0.627451,0.9411765
0.7176471,0.75686276,0.6509804,0.94509804
0.7372549,0.7411765,0.6784314,0.9490196
0.7529412,0.72156864,0.7019608,0.94509804
0.7647059,0.69803923,0.7294118,0.9411765
0.77254903,0.6745098,0.7490196,0.92941177
0.7764706,0.6509804,0.7647059,0.91764706
0.76862746,0.627451,0.78039217,0.90588236
0.7607843,0.60784316,0.7882353,0.8901961
0.7490196,0.5882353,0.79607844,0.8784314
0.73333335,0.57254905,0.8039216,0.87058824
0.7137255,0.5647059,0.80784315,0.85882354
0.6901961,0.56078434,0.8117647,0.85490197
0.67058825,0.56078434,0.8156863,0.8509804
0.6509804,0.5647059,0.8235294,0.8509804
0.6313726,0.5764706,0.827451,0.84705883
0.61960787,0.5921569,0.8352941,0.84313726
0.60784316,0.60784316,0.84705883,0.8392157
0.6,0.62352943,0.8627451,0.8352941
0.59607846,0.6431373,0.8745098,0.8235294
0.59607846,0.65882355,0.8980392,0.8156863
0.6,0.6745098,0.9098039,0.79607844
0.60784316,0.6901961,0.92941177,0.7764706
0.6156863,0.7019608,0.9411765,0.74509805
0.627451,0.70980394,0.9490196,0.7137255
0.6392157,0.70980394,0.9529412,0.68235296
0.6509804,0.7137255,0.9490196,0.6431373
0.6627451,0.7137255,0.9411765,0.60784316
0.6745098,0.70980394,0.9254902,0.5764706
0.6862745,0.7019608,0.90588236,0.54901963
0.6901961,0.6901961,0.8745098,0.5176471
0.69411767,0.68235296,0.84313726,0.5019608
0.69803923,0.6745098,0.80784315,0.4862745
0.69803923,0.6627451,0.7647059,0.48235294
0.69411767,0.654902,0.7294118,0.4862745
0.6901961,0.6509804,0.6901961,0.49803922
0.68235296,0.64705884,0.654902,0.5137255
0.6784314,0.6431373,0.62352943,0.5372549
0.67058825,0.6431373,0.6,0.5686275
0.6627451,0.64705884,0.5803922,0.6
0.65882355,0.6509804,0.5647059,0.627451
0.654902,0.65882355,0.56078434,0.6627451
0.654902,0.6627451,0.5647059,0.69411767
0.654902,0.6666667,0.5764706,0.7254902
0.654902,0.6745098,0.5882353,0.7490196
0.65882355,0.6784314,0.60784316,0.7647059
0.6627451,0.6784314,0.6313726,0.78039217
0.67058825,0.68235296,0.6509804,0.78039217
0.6745098,0.68235296,0.6784314,0.78039217
0.6784314,0.6784314,0.69411767,0.77254903
0.68235296,0.6784314,0.70980394,0.75686276
0.6862745,0.67058825,0.7254902,0.74509805
0.6901961,0.6666667,0.73333335,0.7254902
0.6901961,0.65882355,0.7294118,0.70980394
0.6901961,0.654902,0.7294118,0.69411767
0.6862745,0.64705884,0.7254902,0.6862745
0.68235296,0.6431373,0.7176471,0.6745098
0.6784314,0.6392157,0.7058824,0.67058825
0.6745098,0.6392157,0.6901961,0.67058825
0.6666667,0.63529414,0.6784314,0.6745098
0.65882355,0.6392157,0.6745098,0.6862745
0.654902,0.6392157,0.6666667,0.69411767
0.6509804,0.6431373,0.6666667,0.70980394
0.6431373,0.64705884,0.6666667,0.72156864
0.6431373,0.6509804,0.6745098,0.7294118
0.6392157,0.65882355,0.68235296,0.73333335
0.63529414,0.6627451,0.69411767,0.7411765
0.6392157,0.6745098,0.70980394,0.74509805
0.6392157,0.6784314,0.72156864,0.7411765
0.6392157,0.68235296,0.73333335,0.7372549
0.6431373,0.6862745,0.74509805,0.7294118
0.64705884,0.69411767,0.75686276,0.7176471
0.654902,0.69411767,0.76862746,0.7058824
0.65882355,0.69803923,0.7764706,0.69803923
0.6627451,0.69803923,0.78039217,0.68235296
0.67058825,0.69803923,0.78431374,0.6666667
0.6745098,0.69411767,0.7882353,0.654902
0.68235296,0.69411767,0.7882353,0.6431373
0.6862745,0.6901961,0.7921569,0.6313726
0.6862745,0.6862745,0.7882353,0.6156863
0.6901961,0.68235296,0.7882353,0.60784316
0.69411767,0.6784314,0.7921569,0.59607846
0.69411767,0.6745098,0.7882353,0.5803922
0.69411767,0.67058825,0.78431374,0.5686275
0.69411767,0.6666667,0.78039217,0.5529412
0.69411767,0.6666667,0.7764706,0.5372549
0.69411767,0.6666667,0.76862746,0.52156866
0.69411767,0.6627451,0.7607843,0.50980395
0.69803923,0.65882355,0.7490196,0.49803922
0.7019608,0.65882355,0.7294118,0.48235294
0.7019608,0.6509804,0.70980394,0.47058824
0.7058824,0.64705884,0.6901961,0.46666667
0.70980394,0.6392157,0.67058825,0.46666667
0.70980394,0.6313726,0.6431373,0.46666667
0.7058824,0.61960787,0.62352943,0.4745098
0.7019608,0.6117647,0.6039216,0.4862745
0.69803923,0.6,0.5803922,0.49411765
0.6901961,0.5921569,0.5647059,0.5137255
0.6784314,0.5882353,0.5529412,0.53333336
0.6666667,0.5803922,0.5411765,0.54901963
0.64705884,0.5764706,0.5411765,0.57254905
0.6313726,0.5764706,0.5372549,0.5882353
0.6156863,0.5803922,0.5372549,0.6
0.6,0.5921569,0.54509807,0.6117647
0.58431375,0.6039216,0.54901963,0.61960787
0.5686275,0.61960787,0.56078434,0.627451
0.5568628,0.6392157,0.5647059,0.627451
0.5529412,0.6627451,0.57254905,0.62352943
0.5529412,0.6862745,0.57254905,0.6156863
0.5529412,0.70980394,0.5686275,0.6117647
0.5647059,0.73333335,0.5647059,0.60784316
0.5764706,0.7529412,0.5568628,0.6039216
0.5921569,0.76862746,0.5411765,0.6039216
0.6117647,0.78431374,0.52156866,0.6039216
0.63529414,0.7921569,0.5058824,0.6117647
0.6627451,0.79607844,0.49411765,0.6313726
0.6901961,0.7921569,0.4745098,0.64705884
0.7137255,0.78431374,0.4627451,0.67058825
0.7372549,0.76862746,0.45490196,0.7058824
0.7607843,0.7490196,0.4509804,0.73333335
0.7764706,0.7254902,0.45490196,0.7647059
0.7882353,0.7019608,0.4627451,0.7921569
0.79607844,0.6745098,0.48235294,0.8235294
0.79607844,0.6431373,0.5019608,0.84313726
0.7921569,0.61960787,0.52156866,0.85882354
0.78039217,0.59607846,0.5529412,0.87058824
0.7647059,0.5764706,0.5803922,0.8745098
0.74509805,0.56078434,0.60784316,0.87058824
0.7254902,0.5529412,0.63529414,0.8666667
0.7058824,0.54901963,0.65882355,0.85490197
0.68235296,0.54901963,0.6745098,0.84313726
0.6627451,0.5529412,0.6862745,0.827451
0.6431373,0.5647059,0.6901961,0.80784315
0.6313726,0.5764706,0.69411767,0.8
0.61960787,0.5921569,0.69411767,0.7921569
0.6156863,0.6039216,0.69411767,0.78431374
0.6117647,0.6156863,0.69411767,0.7882353
0.6156863,0.6313726,0.6901961,0.7882353
0.61960787,0.6431373,0.69411767,0.7921569
0.62352943,0.6509804,0.7019608,0.8039216
0.6313726,0.654902,0.70980394,0.80784315
0.6392157,0.65882355,0.72156864,0.8117647
0.6431373,0.65882355,0.7372549,0.8156863
0.6509804,0.654902,0.75686276,0.8156863
0.654902,0.654902,0.78039217,0.8117647
0.654902,0.6509804,0.8039216,0.8039216
0.6509804,0.64705884,0.81960785,0.78431374
0.6509804,0.6431373,0.8392157,0.7607843
0.64705884,0.6431373,0.85490197,0.7372549
0.6431373,0.6431373,0.8666667,0.70980394
0.6392157,0.64705884,0.8666667,0.6784314
0.6392157,0.654902,0.87058824,0.6509804
0.6392157,0.6627451,0.8627451,0.62352943
0.6392157,0.6666667,0.8509804,0.6
0.6431373,0.6745098,0.83137256,0.5764706
0.64705884,0.68235296,0.80784315,0.5647059
0.654902,0.6862745,0.78431374,0.5529412
0.6666667,0.69411767,0.7647059,0.5568628
0.6784314,0.69411767,0.7411765,0.5568628
0.6862745,0.69411767,0.7254902,0.5686275
0.7019608,0.6862745,0.70980394,0.5764706
0.7137255,0.6784314,0.69803923,0.5921569
0.7254902,0.6666667,0.69411767,0.60784316
0.73333335,0.6509804,0.69411767,0.62352943
0.7411765,0.6313726,0.69803923,0.6313726
0.7411765,0.6117647,0.7137255,0.6431373
0.7372549,0.5921569,0.72156864,0.6431373
0.7294118,0.57254905,0.7372549,0.6431373
0.7137255,0.5568628,0.7529412,0.63529414
0.7019608,0.54509807,0.7607843,0.61960787
0.6784314,0.5411765,0.76862746,0.60784316
0.65882355,0.5372549,0.76862746,0.5882353
0.6392157,0.5411765,0.76862746,0.5686275
0.61960787,0.54901963,0.7607843,0.54901963
0.6,0.56078434,0.7529412,0.5372549
0.5882353,0.5764706,0.73333335,0.5254902
0.5764706,0.5921569,0.7137255,0.5176471
0.5647059,0.6117647,0.69411767,0.5137255
0.5647059,0.6313726,0.6745098,0.5176471
0.5647059,0.654902,0.654902,0.5254902
0.57254905,0.6745098,0.6431373,0.5372549
0.5803922,0.6901961,0.627451,0.5529412
0.59607846,0.7019608,0.61960787,0.5686275
0.6117647,0.70980394,0.61960787,0.5882353
0.627451,0.7137255,0.61960787,0.6039216
0.64705884,0.7137255,0.627451,0.61960787
0.6627451,0.70980394,0.6392157,0.6313726
0.6784314,0.7019608,0.64705884,0.63529414
0.6862745,0.6901961,0.65882355,0.6392157
0.69411767,0.6745098,0.6745098,0.6392157
0.69803923,0.65882355,0.6901961,0.6313726
0.69803923,0.6431373,0.7019608,0.62352943
0.69411767,0.627451,0.70980394,0.6117647
0.6862745,0.61960787,0.7176471,0.59607846
0.6745098,0.6117647,0.7176471,0.5803922
0.6627451,0.60784316,0.7176471,0.5686275
0.64705884,0.60784316,0.7137255,0.5568628
0.63529414,0.6117647,0.7019608,0.54509807
0.61960787,0.6156863,0.6862745,0.5372549
0.6117647,0.627451,0.6745098,0.53333336
0.60784316,0.6431373,0.6627451,0.53333336
0.6039216,0.654902,0.64705884,0.5372549
0.6,0.67058825,0.6392157,0.54509807
0.6039216,0.6862745,0.6313726,0.5529412
0.6117647,0.7019608,0.627451,0.5647059
0.62352943,0.7137255,0.62352943,0.57254905
0.63529414,0.72156864,0.62352943,0.5803922
0.6509804,0.7254902,0.627451,0.5921569
0.6627451,0.7254902,0.6392157,0.6
0.6784314,0.72156864,0.6431373,0.6
0.69411767,0.7137255,0.6509804,0.6
0.7058824,0.7019608,0.6627451,0.6
0.7137255,0.6901961,0.67058825,0.59607846
0.7176471,0.6745098,0.6745098,0.5882353
0.7176471,0.65882355,0.68235296,0.5803922
0.7176471,0.6431373,0.68235296,0.5686275
0.70980394,0.6313726,0.68235296,0.56078434
0.7019608,0.62352943,0.68235296,0.5529412
0.6901961,0.61960787,0.6784314,0.54509807
0.6784314,0.6117647,0.6666667,0.5372549
0.6666667,0.6117647,0.6666667,0.53333336
0.654902,0.6156863,0.654902,0.52156866
0.6431373,0.62352943,0.6509804,0.52156866
0.63529414,0.627451,0.6431373,0.52156866
0.6313726,0.6392157,0.6392157,0.52156866
0.627451,0.6509804,0.627451,0.5176471
0.627451,0.6627451,0.627451,0.52156866
0.627451,0.67058825,0.61960787,0.52156866
0.6313726,0.68235296,0.61960787,0.5254902
0.6392157,0.6901961,0.6117647,0.52156866
0.64705884,0.69411767,0.60784316,0.52156866
0.65882355,0.69411767,0.6039216,0.52156866
0.6666667,0.69803923,0.6,0.52156866
0.6784314,0.69411767,0.6,0.5254902
0.6862745,0.6862745,0.5882353,0.52156866
0.69411767,0.6784314,0.58431375,0.5254902
0.7019608,0.6666667,0.5764706,0.5254902
0.7058824,0.654902,0.57254905,0.5372549
0.7058824,0.6431373,0.5647059,0.5372549
0.7019608,0.6313726,0.56078434,0.5411765
0.69411767,0.62352943,0.56078434,0.5529412
0.6862745,0.6156863,0.5568628,0.5568628
0.6784314,0.6117647,0.5568628,0.5647059
0.6666667,0.6117647,0.5568628,0.5686275
0.65882355,0.6117647,0.56078434,0.5764706
0.6509804,0.6117647,0.5647059,0.5803922
0.6431373,0.61960787,0.5686275,0.58431375
0.63529414,0.62352943,0.5764706,0.58431375
0.6313726,0.6313726,0.5764706,0.5803922
0.6313726,0.6431373,0.58431375,0.5764706
0.6313726,0.64705884,0.5921569,0.57254905
0.6313726,0.654902,0.5921569,0.5647059
0.6392157,0.6627451,0.5882353,0.5529412
0.6431373,0.6666667,0.58431375,0.54509807
0.6509804,0.67058825,0.5803922,0.5372549
0.654902,0.67058825,0.57254905,0.5294118
0.6666667,0.67058825,0.5568628,0.5176471
0.67058825,0.6666667,0.5411765,0.5176471
0.6784314,0.65882355,0.5254902,0.5176471
0.68235296,0.654902,0.50980395,0.52156866
0.6862745,0.6431373,0.49411765,0.53333336
0.6862745,0.6392157,0.47843137,0.54509807
0.68235296,0.6313726,0.4627451,0.5568628
0.6784314,0.62352943,0.45490196,0.5803922
0.6745098,0.6156863,0.44705883,0.6
0.67058825,0.6117647,0.44313726,0.62352943
0.6627451,0.6117647,0.44313726,0.6431373
0.654902,0.6117647,0.44705883,0.6666667
0.64705884,0.6156863,0.45490196,0.68235296
0.6392157,0.61960787,0.46666667,0.69803923
0.6313726,0.627451,0.4862745,0.7137255
0.627451,0.6313726,0.5019608,0.72156864
0.627451,0.6431373,0.5137255,0.72156864
0.627451,0.64705884,0.5372549,0.72156864
0.627451,0.65882355,0.54901963,0.7137255
0.6313726,0.6666667,0.5647059,0.70980394
0.63529414,0.67058825,0.57254905,0.69411767
0.6431373,0.6745098,0.5803922,0.6784314
0.6509804,0.6784314,0.58431375,0.6666667
0.65882355,0.68235296,0.5882353,0.65882355
0.6627451,0.68235296,0.5803922,0.64705884
0.67058825,0.6784314,0.5686275,0.63529414
0.6784314,0.6745098,0.56078434,0.6313726
0.68235296,0.67058825,0.54509807,0.627451
0.6862745,0.6666667,0.5372549,0.6313726
0.6901961,0.65882355,0.5254902,0.6392157
0.6901961,0.6509804,0.5137255,0.6509804
0.6901961,0.64705884,0.5019608,0.65882355
0.6901961,0.6431373,0.49803922,0.6784314
0.6862745,0.6392157,0.49411765,0.6901961
0.68235296,0.6313726,0.49019608,0.70980394
0.68235296,0.6313726,0.49803922,0.7254902
0.6784314,0.627451,0.5019608,0.7372549
0.6745098,0.627451,0.5176471,0.7529412
0.67058825,0.627451,0.5294118,0.7607843
0.6666667,0.6313726,0.5411765,0.76862746
0.6666667,0.6313726,0.5568628,0.77254903
0.6627451,0.6313726,0.5647059,0.76862746
0.6627451,0.6313726,0.5803922,0.7647059
0.6627451,0.63529414,0.5921569,0.75686276
0.6627451,0.63529414,0.6039216,0.7529412
0.6627451,0.63529414,0.60784316,0.7411765
0.6627451,0.63529414,0.6117647,0.7294118
0.6627451,0.63529414,0.6117647,0.7254902
0.6627451,0.63529414,0.60784316,0.7137255
0.6627451,0.6313726,0.6039216,0.70980394
0.65882355,0.6313726,0.59607846,0.7058824
0.65882355,0.627451,0.5882353,0.7058824
0.654902,0.627451,0.5803922,0.70980394
0.6509804,0.62352943,0.57254905,0.7176471
0.6509804,0.62352943,0.5647059,0.7254902
0.64705884,0.62352943,0.5647059,0.7411765
0.6431373,0.627451,0.56078434,0.7490196
0.6392157,0.627451,0.5647059,0.7647059
0.63529414,0.627451,0.5686275,0.78039217
0.6313726,0.6313726,0.5764706,0.7921569
0.627451,0.63529414,0.5921569,0.8039216
0.627451,0.6392157,0.6039216,0.8117647
0.627451,0.6431373,0.61960787,0.81960785
0.62352943,0.6431373,0.6392157,0.81960785
0.62352943,0.64705884,0.65882355,0.8235294
0.62352943,0.6509804,0.6784314,0.8156863
0.62352943,0.6509804,0.69411767,0.8039216
0.62352943,0.654902,0.7137255,0.79607844
0.627451,0.65882355,0.72156864,0.7764706
0.627451,0.65882355,0.7372549,0.7647059
0.627451,0.65882355,0.74509805,0.7490196
0.627451,0.6627451,0.74509805,0.7254902
0.627451,0.6627451,0.7490196,0.70980394
0.627451,0.6627451,0.74509805,0.6901961
0.627451,0.6627451,0.7411765,0.6784314
0.627451,0.6666667,0.7294118,0.6627451
0.627451,0.6666667,0.72156864,0.65882355
0.62352943,0.67058825,0.70980394,0.6509804
0.62352943,0.6745098,0.69411767,0.64705884
0.62352943,0.6784314,0.6784314,0.64705884
0.62352943,0.68235296,0.67058825,0.654902
0.62352943,0.6862745,0.65882355,0.6627451
0.627451,0.6901961,0.654902,0.67058825
0.6313726,0.69411767,0.6509804,0.68235296
0.6392157,0.69803923,0.6509804,0.69411767
0.6431373,0.7058824,0.654902,0.7058824
0.6509804,0.7058824,0.6627451,0.7176471
0.65882355,0.7058824,0.6745098,0.7254902
0.6666667,0.7058824,0.68235296,0.7294118
0.6745098,0.7058824,0.7019608,0.73333335
0.68235296,0.69803923,0.7137255,0.73333335
0.6901961,0.69411767,0.73333335,0.7294118
0.69803923,0.6862745,0.74509805,0.72156864
0.7058824,0.6784314,0.7607843,0.70980394
0.7137255,0.6666667,0.77254903,0.69411767
0.7137255,0.65882355,0.78431374,0.6784314
0.7176471,0.64705884,0.7921569,0.65882355
0.7176471,0.63529414,0.79607844,0.6392157
0.7137255,0.62352943,0.7921569,0.61960787
0.7137255,0.6117647,0.7921569,0.6
0.70980394,0.6039216,0.78039217,0.5803922
0.7019608,0.59607846,0.77254903,0.5686275
0.69411767,0.5882353,0.7607843,0.5529412
0.68235296,0.5803922,0.74509805,0.54509807
0.6745098,0.5764706,0.73333335,0.5411765
0.6627451,0.57254905,0.7137255,0.5372549
0.6509804,0.5686275,0.7058824,0.5411765
0.6392157,0.57254905,0.6901961,0.5411765
0.627451,0.5764706,0.6784314,0.5411765
0.6156863,0.5803922,0.67058825,0.5529412
0.60784316,0.5882353,0.65882355,0.5568628
0.59607846,0.59607846,0.65882355,0.5647059
0.5882353,0.60784316,0.65882355,0.5686275
0.58431375,0.61960787,0.6509804,0.57254905
0.5803922,0.6313726,0.654902,0.5803922
0.5764706,0.6431373,0.654902,0.5764706
0.5764706,0.65882355,0.6627451,0.5803922
0.5803922,0.67058825,0.6666667,0.5764706
0.58431375,0.6784314,0.6666667,0.57254905
0.5921569,0.6901961,0.6666667,0.5647059
0.59607846,0.69803923,0.6666667,0.5568628
0.60784316,0.7058824,0.6666667,0.5529412
0.6117647,0.70980394,0.65882355,0.5411765
0.62352943,0.70980394,0.6509804,0.53333336
0.6313726,0.70980394,0.6431373,0.5254902
0.6392157,0.70980394,0.63529414,0.5176471
0.64705884,0.7058824,0.627451,0.5176471
0.6509804,0.69803923,0.6117647,0.5137255
0.65882355,0.69411767,0.59607846,0.50980395
0.65882355,0.6862745,0.5803922,0.5137255
0.65882355,0.68235296,0.5647059,0.5176471
0.65882355,0.6745098,0.5529412,0.5254902
0.654902,0.6666667,0.5372549,0.53333336
0.64705884,0.6666667,0.52156866,0.54509807
0.6431373,0.6627451,0.5137255,0.5568628
0.63529414,0.6627451,0.5058824,0.57254905
0.627451,0.6666667,0.49803922,0.5882353
0.61960787,0.67058825,0.49019608,0.60784316
0.6117647,0.6784314,0.4862745,0.61960787
0.6039216,0.6862745,0.4862745,0.6392157
0.6,0.69411767,0.4862745,0.6509804
0.5921569,0.70980394,0.49019608,0.67058825
0.5921569,0.72156864,0.49019608,0.68235296
0.5921569,0.73333335,0.49803922,0.69411767
0.59607846,0.7490196,0.50980395,0.70980394
0.6039216,0.7607843,0.5137255,0.7176471
0.6117647,0.77254903,0.5254902,0.7294118
0.61960787,0.78039217,0.5372549,0.73333335
0.6313726,0.7882353,0.54509807,0.73333335
0.64705884,0.79607844,0.5568628,0.7411765
0.6627451,0.79607844,0.56078434,0.7372549
0.6784314,0.79607844,0.57254905,0.7411765
0.69411767,0.7921569,0.5803922,0.7411765
0.70980394,0.7882353,0.58431375,0.7372549
0.72156864,0.78039217,0.5882353,0.7372549
0.73333335,0.76862746,0.59607846,0.7411765
0.7411765,0.75686276,0.6,0.7411765
0.7529412,0.7411765,0.6039216,0.7372549
0.75686276,0.7294118,0.6039216,0.7411765
0.75686276,0.7137255,0.60784316,0.7372549
0.7607843,0.7019608,0.60784316,0.7411765
0.7607843,0.6862745,0.6117647,0.74509805
0.75686276,0.6745098,0.6156863,0.7490196
0.7529412,0.6627451,0.61960787,0.7529412
0.74509805,0.6509804,0.61960787,0.7529412
0.7372549,0.6431373,0.6313726,0.75686276
0.7294118,0.6392157,0.63529414,0.7607843
0.72156864,0.6313726,0.6431373,0.7647059
0.7137255,0.6313726,0.64705884,0.7647059
0.7058824,0.627451,0.654902,0.7647059
0.69803923,0.627451,0.6666667,0.7647059
0.6901961,0.627451,0.6745098,0.7607843
0.68235296,0.6313726,0.6862745,0.7607843
0.6784314,0.63529414,0.69411767,0.7529412
0.67058825,0.6392157,0.7019608,0.7490196
0.6666667,0.6431373,0.7137255,0.74509805
0.6666667,0.64705884,0.7176471,0.7372549
0.6666667,0.654902,0.7254902,0.7294118
0.6627451,0.65882355,0.7294118,0.72156864
0.6666667,0.6627451,0.73333335,0.7137255
0.6666667,0.6666667,0.7372549,0.7019608
0.67058825,0.67058825,0.7411765,0.69411767
0.6745098,0.67058825,0.7411765,0.68235296
0.6784314,0.67058825,0.7411765,0.6745098
0.68235296,0.67058825,0.7411765,0.67058825
0.6901961,0.67058825,0.7372549,0.65882355
0.69411767,0.6666667,0.73333335,0.6509804
0.69803923,0.6627451,0.73333335,0.64705884
0.7058824,0.65882355,0.73333335,0.6431373
0.70980394,0.6509804,0.7254902,0.6392157
0.70980394,0.64705884,0.72156864,0.63529414
0.7137255,0.6392157,0.72156864,0.63529414
0.70980394,0.6313726,0.7176471,0.627451
0.70980394,0.62352943,0.7137255,0.627451
0.70980394,0.6156863,0.7137255,0.627451
0.7058824,0.6117647,0.7137255,0.627451
0.69803923,0.6039216,0.7137255,0.62352943
0.69411767,0.6,0.70980394,0.62352943
0.6862745,0.59607846,0.70980394,0.61960787
0.6784314,0.5921569,0.70980394,0.61960787
0.67058825,0.59607846,0.7058824,0.6117647
0.6627451,0.59607846,0.70980394,0.6117647
0.65882355,0.59607846,0.7058824,0.60784316
